mpi, 1, 1, 1, 1, 1, 0.001
mpi, 1, 1, 1, 1, 1, 1.434
mpi, 1, 1, 1, 5, 1, 2.736
mpi, 3, 2, 1, 1, 2, 0.025
mpi, 3, 2, 2, 1, 2, 0.460
mpi, 3, 2, 2, 1, 2, 0.874
mpi, 3, 2, 2, 1, 2, 4.331
mpi, 3, 2, 1, 5, 1, 0.006
mpi, 3, 2, 2, 5, 1, 0.459
mpi, 3, 2, 2, 5, 1, 0.480
mpi, 3, 2, 2, 5, 1, 4.146
mpi, 3, 2, 1, 5, 2, 0.199
mpi, 3, 2, 2, 5, 2, 0.888
mpi, 1, 1, 1, 5, 1, 4.819
mpi, 3, 2, 2, 5, 2, 0.913
mpi, 3, 2, 2, 5, 2, 4.328
mpi, 499, 491, 1, 1, 1, 29.873
mpi, 499, 491, 8, 1, 1, 4.631
mpi, 499, 491, 16, 1, 1, 3.055
mpi, 499, 491, 34, 1, 1, 4.849
mpi, 499, 491, 1, 1, 2, 750.400
mpi, 499, 491, 8, 1, 2, 98.243
mpi, 499, 491, 16, 1, 2, 63.096
mpi, 499, 491, 34, 1, 2, 46.534
mpi, 1, 1, 1, 5, 2, 0.036
mpi, 499, 491, 1, 5, 1, 144.612
mpi, 499, 491, 8, 5, 1, 20.120
mpi, 499, 491, 16, 5, 1, 13.322
mpi, 499, 491, 34, 5, 1, 11.579
mpi, 499, 491, 1, 5, 2, 3750.408
mpi, 499, 491, 8, 5, 2, 490.399
mpi, 499, 491, 16, 5, 2, 314.155
mpi, 499, 491, 34, 5, 2, 224.638
mpi, 1, 1, 1, 5, 2, 1.594
mpi, 1, 1, 1, 5, 2, 2.413
mpi, 1, 1, 1, 5, 2, 5.351
mpi, 10, 10, 1, 1, 1, 0.015
mpi, 10, 10, 8, 1, 1, 1.023
mpi, 10, 10, 10, 1, 1, 1.101
mpi, 10, 10, 10, 1, 1, 3.876
mpi, 1, 1, 1, 1, 1, 2.415
mpi, 10, 10, 1, 1, 2, 0.486
mpi, 10, 10, 8, 1, 2, 1.099
mpi, 10, 10, 10, 1, 2, 1.679
mpi, 10, 10, 10, 1, 2, 4.156
mpi, 10, 10, 1, 5, 1, 0.069
mpi, 10, 10, 8, 5, 1, 1.488
mpi, 10, 10, 10, 5, 1, 1.969
mpi, 10, 10, 10, 5, 1, 3.961
mpi, 10, 10, 1, 5, 2, 1.617
mpi, 10, 10, 8, 5, 2, 2.210
mpi, 1, 1, 1, 1, 1, 4.940
mpi, 10, 10, 10, 5, 2, 1.816
mpi, 10, 10, 10, 5, 2, 3.940
mpi, 100, 100, 1, 1, 1, 1.254
mpi, 100, 100, 8, 1, 1, 0.889
mpi, 100, 100, 16, 1, 1, 1.370
mpi, 100, 100, 34, 1, 1, 3.477
mpi, 100, 100, 1, 1, 2, 30.677
mpi, 100, 100, 8, 1, 2, 5.901
mpi, 100, 100, 16, 1, 2, 3.851
mpi, 100, 100, 34, 1, 2, 12.777
mpi, 1, 1, 1, 1, 2, 0.004
mpi, 100, 100, 1, 5, 1, 6.055
mpi, 100, 100, 8, 5, 1, 2.480
mpi, 100, 100, 16, 5, 1, 2.569
mpi, 100, 100, 34, 5, 1, 5.803
mpi, 100, 100, 1, 5, 2, 153.123
mpi, 100, 100, 8, 5, 2, 25.540
mpi, 100, 100, 16, 5, 2, 16.693
mpi, 100, 100, 34, 5, 2, 54.522
mpi, 500, 500, 1, 1, 1, 30.634
mpi, 500, 500, 8, 1, 1, 4.512
mpi, 1, 1, 1, 1, 2, 1.649
mpi, 500, 500, 16, 1, 1, 2.997
mpi, 500, 500, 34, 1, 1, 4.967
mpi, 500, 500, 1, 1, 2, 766.871
mpi, 500, 500, 8, 1, 2, 101.410
mpi, 500, 500, 16, 1, 2, 54.157
mpi, 500, 500, 34, 1, 2, 60.768
mpi, 500, 500, 1, 5, 1, 147.767
mpi, 500, 500, 8, 5, 1, 20.571
mpi, 500, 500, 16, 5, 1, 12.419
mpi, 500, 500, 34, 5, 1, 14.226
mpi, 1, 1, 1, 1, 2, 2.246
mpi, 500, 500, 1, 5, 2, 3831.843
mpi, 500, 500, 8, 5, 2, 506.123
mpi, 500, 500, 16, 5, 2, 269.031
mpi, 500, 500, 34, 5, 2, 293.022
mpi, 500, 1, 1, 1, 1, 0.064
mpi, 500, 1, 1, 1, 1, 1.443
mpi, 500, 1, 1, 1, 1, 1.955
mpi, 500, 1, 1, 1, 1, 5.100
mpi, 500, 1, 1, 1, 2, 1.590
mpi, 500, 1, 1, 1, 2, 2.424
mpi, 1, 1, 1, 1, 2, 4.895
mpi, 500, 1, 1, 1, 2, 3.661
mpi, 500, 1, 1, 1, 2, 6.224
mpi, 500, 1, 1, 5, 1, 0.352
mpi, 500, 1, 1, 5, 1, 1.855
mpi, 500, 1, 1, 5, 1, 1.948
mpi, 500, 1, 1, 5, 1, 5.414
mpi, 500, 1, 1, 5, 2, 7.742
mpi, 500, 1, 1, 5, 2, 8.911
mpi, 500, 1, 1, 5, 2, 9.320
mpi, 500, 1, 1, 5, 2, 11.613
mpi, 1, 1, 1, 5, 1, 0.002
mpi, 1, 500, 1, 1, 1, 0.196
mpi, 1, 500, 8, 1, 1, 1.063
mpi, 1, 500, 16, 1, 1, 1.360
mpi, 1, 500, 34, 1, 1, 3.874
mpi, 1, 500, 1, 1, 2, 1.701
mpi, 1, 500, 8, 1, 2, 0.949
mpi, 1, 500, 16, 1, 2, 1.390
mpi, 1, 500, 34, 1, 2, 3.422
mpi, 1, 500, 1, 5, 1, 0.490
mpi, 1, 500, 8, 5, 1, 1.524
mpi, 1, 1, 1, 5, 1, 1.647
mpi, 1, 500, 16, 5, 1, 1.990
mpi, 1, 500, 34, 5, 1, 3.811
mpi, 1, 500, 1, 5, 2, 7.879
mpi, 1, 500, 8, 5, 2, 2.542
mpi, 1, 500, 16, 5, 2, 2.508
mpi, 1, 500, 34, 5, 2, 4.001
mpi, 3, 2, 1, 1, 1, 0.002
mpi, 3, 2, 2, 1, 1, 0.503
mpi, 3, 2, 2, 1, 1, 0.482
mpi, 3, 2, 2, 1, 1, 4.091
